,env_id,episodes,is_success,collision,timeout,out_of_bounds,step,success_rate,out_of_bounds_rate,timeout_rate,collision_rate,cumulated_rewards,sim_time,cpu_time_steps,cpu_time_full,action_cpu_time_ur5_1,position_ee_link_ur5_1,velocity_ee_link_ur5_1,rotation_ee_link_ur5_1,position_rotation_sensor_cpu_time_ur5_1,joints_angles_ur5_1,joints_velocities_ur5_1,joints_sensor_cpu_time_ur5_1,shaking_ur5_1,reward_ur5_1,distance_ur5_1,distance_threshold_ur5_1,ur5_1_closestObstDistance_robot,ur5_1_closestObstDistance_ee,obstacles
101,0,4,False,False,False,False,24,0.6,0.0,0.0,0.0,7.3929464693414735,0.09999999983999998,0.34375,0.34375,0.0,[-0.18633579  0.40256375  0.29085869],[-0.33108115  1.091609    1.13266468],[-0.21282764  0.96456939 -0.05581855  0.14558363],0.0005044937133789062,[-1.35658881  1.16996909 -1.8329317  -0.82185177 -1.8616463  -0.20458423],[ 2.46986676 -0.60749038  0.36193382 -7.7415204  -9.99998453  5.69502632],0.0,1,-0.005376563512653271,0.03765635126532713,0.01,0.04943773588874345,0.18219393664780495,
102,0,4,False,False,False,False,25,0.6,0.0,0.0,0.0,7.3929464693414735,0.10416666649999998,0.359375,0.359375,0.0,[-0.18288971  0.39518541  0.29202831],[ 0.82705736 -1.77080155  0.28070927],[-0.20906971  0.96184397 -0.06982953  0.16208002],0.0,[-1.35259229  1.17319565 -1.84545254 -0.7801851  -1.89375493 -0.18709453],[ 0.95916466  0.77437533 -3.00500132 10.         -7.70607133  4.19752926],0.0,2,-0.010375556369915972,0.03755563699159721,0.01,0.05139811280010925,0.17936614515902274,
103,0,4,False,False,False,False,26,0.6,0.0,0.0,0.0,7.3929464693414735,0.10833333315999998,375,375,0.0,[-0.17864484  0.39551157  0.29390699],[1.01877093 0.07827759 0.45088291],[-0.22624838  0.95409167 -0.07488167  0.18142094],0.0,[-1.35096183  1.17236284 -1.84586827 -0.77301332 -1.93542158 -0.21876058],[ 0.39131134 -0.19987361 -0.0997761   1.72122657 -9.99999642 -7.59985173],0.0,2,-0.010341827658950009,0.03418276589500085,0.01,0.05211982761043596,0.17580661807162787,
104,0,4,False,False,False,False,27,0.6,0.0,0.0,0.0,7.3929464693414735,0.11249999981999997,0.390625,0.390625,0.0,[-0.17320284  0.39401215  0.29836532],[ 1.30607844 -0.35985947  1.07000113],[-0.24750696  0.94435763 -0.08319589  0.20001835],0.0,[-1.35090512  1.17112018 -1.85402565 -0.75447279 -1.97708819 -0.26042724],"[  0.01360953  -0.29823862  -1.95776986   4.44972867  -9.9999845
 -10.        ]",0.0,2,-0.010296276469353896,0.029627646935389603,0.01,0.052674137557058354,0.17106208099421866,
105,0,4,False,False,False,False,28,0.6,0.0,0.0,0.0,7.3929464693414735,0.11666666647999997,0.40625,0.40625,0.0,[-0.16697837  0.3997792   0.31001416],[1.49387241 1.38409138 2.7957201 ],[-0.23875655  0.94389993 -0.05546022  0.22129714],0.0,[-1.3553137   1.17085659 -1.86959593 -0.79613945 -2.01875484 -0.25730127],"[ -1.05805806  -0.06326191  -3.7368674  -10.          -9.99999695
   0.75023464]",0.0,2,-0.010240187087914321,0.024018708791432145,0.01,0.0521845288955856,0.165290604410823,
106,0,4,False,False,False,False,29,0.6,0.0,0.0,0.0,7.3929464693414735,0.12083333313999997,0.421875,0.421875,0.0,[-0.15931338  0.39826447  0.31291437],[ 1.83959842 -0.36353588  0.69605112],[-0.22377954  0.94496775 -0.05826768  0.23143809],0.0,[-1.36423022  1.17177676 -1.87916139 -0.77812915 -2.03893847 -0.23240196],[-2.13996643  0.22084152 -2.29571158  4.32247192 -4.84407085  5.97583362],0.0,1,-0.00519712871695534,0.01971287169553403,0.01,0.04958832095833264,0.1579626876338372,
107,0,4,False,False,False,False,30,0.6,0.0,0.0,0.0,7.3929464693414735,0.12499999979999997,0.4375,0.4375,0.0,[-0.14716224  0.39533961  0.31168297],[ 2.91627288 -0.70196629 -0.29553652],[-0.22624192  0.93856812 -0.08032823  0.24789485],0.0,[-1.37742615  1.17442467 -1.8821076  -0.73769287 -2.07594203 -0.24090876],[-3.16702365  0.63549839 -0.70708981  9.70470905 -8.88085487 -2.04163215],0.0,1,-0.005160166202335218,0.016016620233521753,0.01,0.044691162729773776,0.14650973455179125,
108,0,4,False,False,False,False,31,0.6,0.0,0.0,0.0,7.3929464693414735,0.12916666645999997,0.453125,0.453125,0.0,[-0.14622536  0.39909878  0.30974635],[ 0.22485137  0.90220213 -0.46478748],[-0.2202092   0.94443703 -0.07031503  0.23367178],0.0,[-1.38677676  1.17675989 -1.87920921 -0.76632608 -2.04640431 -0.24349214],[-2.24414426  0.56045214  0.69561421 -6.87197208  7.08905263 -0.62001079],0.0,1,-0.005128943353798893,0.012894335379889283,0.01,0.0406661893914855,0.14503111269615795,
109,0,4,False,False,False,False,32,0.6,0.0,0.0,0.0,7.3929464693414735,0.13333333311999998,0.46875,0.46875,0.0,[-0.14781669  0.40303963  0.30435705],[-0.38191795  0.94580412 -1.29343271],[-0.21868373  0.94867539 -0.0647549   0.2190873 ],0.0,[-1.3916555   1.17920539 -1.86755064 -0.79362065 -2.01643657 -0.24844538],[-1.17089767  0.58691909  2.79805582 -6.55069649  7.19225703 -1.18877842],0.0,1,-0.005104905437117315,0.01049054371173154,0.01,0.03738683884826525,0.14610880918288516,
110,0,4,True,False,False,False,33,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.13749999978,0.484375,0.484375,0.0,[-0.14450128  0.39986202  0.30107537],[ 0.79569698 -0.76262713 -0.78760386],[-0.2066792   0.94732833 -0.08023397  0.23111746],0.0,[-1.39151141  1.1791943  -1.86253158 -0.7589625  -2.04026917 -0.21374834],"[ 3.45814204e-02 -2.66002593e-03  1.20457479e+00  8.31795633e+00
 -5.71982446e+00  8.32728998e+00]",0.0,0,10.0,0.005743703432602756,0.01,0.03695683723273334,0.1432760923969682,
111,0,5,False,False,False,False,1,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.00416666666,0.0,0.015625,0.0,[0.14954862 0.39031965 0.29746711],[ 0.33866644 -0.91328144  0.51142931],[-0.01202409  0.99971217 -0.00920222  0.01860886],0.0,[-2.05089371  1.25277736 -1.95857065 -0.89416922 -1.6112868  -0.50571284],"[  1.10002396   0.20394042  -1.93394858   1.94157401 -10.
  -4.68094087]",0.0,1,-0.007982318594624123,0.2982318594624122,0.01,0.07642838185137209,0.13887023419387268,
112,0,5,False,False,False,False,2,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.00833333332,0.015625,0.03125,0.0,[0.14913778 0.38891822 0.30452433],[-0.09860158 -0.33634186  1.69373274],[ 0.00431643  0.9990598  -0.00856801  0.04227891],0.0,[-2.04105716  1.25158761 -1.97224349 -0.9007861  -1.65295346 -0.46404617],"[  2.36077018  -0.28554003  -3.28148267  -1.58805208 -10.
  10.        ]",0.0,1,-0.007997156994874195,0.2997156994874195,0.01,0.07587477603666448,0.13636126270998172,
113,0,5,False,False,False,False,3,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.01249999998,0.015625,0.03125,0.0,[0.14785416 0.38917199 0.31639284],[-0.3080678   0.06090403  2.84844161],[-0.00942983  0.9971863   0.00783787  0.07395342],0.0,[-2.02830922  1.25509576 -1.99522621 -0.93969268 -1.69462013 -0.48292046],"[  3.05950751   0.84195656  -5.51585129  -9.33757917 -10.
  -4.52982843]",0.0,2,-0.012993771649172479,0.2993771649172479,0.01,0.07462245073592658,0.13274095650906576,
114,0,5,False,False,False,False,4,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.01666666664,0.03125,0.046875,0.0,[0.13785446 0.39023662 0.32963923],[-2.39992977  0.25551081  3.17913294],[-0.00234878  0.99627566  0.0341845   0.07912485],0.0,[-2.01307958  1.25640204 -2.02467803 -0.96098914 -1.68278394 -0.45583711],[ 3.65511239  0.31350642 -7.06843715 -5.11115058  2.8406856   6.50000287],0.0,2,-0.01298501380523702,0.29850138052370195,0.01,0.07620762386230148,0.12408177996313358,
115,0,5,False,False,False,False,5,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.0208333333,0.046875,0.0625,0.0,[0.12744951 0.38211155 0.34122926],[-2.49718666 -1.95001602  2.78160811],[-0.01645057  0.99486387  0.02425     0.09688766],0.0,[-1.99093764  1.2536743  -2.06028908 -0.91932248 -1.7244506  -0.46446696],[ 5.31406545 -0.65465765 -8.54665255 10.         -9.99999958 -2.07116285],0.0,2,-0.012895410087573377,0.2895410087573376,0.01,0.08133243143805788,0.11459959310210988,
116,0,5,False,False,False,False,6,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.024999999959999998,0.0625,0.078125,0.0,[0.11253355 0.3763054  0.35552633],[-3.57983173 -1.39347553  3.43129635],[-0.03305287  0.99301571  0.03331356  0.10824756],0.0,[-1.96484027  1.2541621  -2.10195575 -0.90315732 -1.73863344 -0.47486349],"[  6.26336885   0.11707108 -10.           3.87963742  -3.40388137
  -2.49516833]",0.0,2,-0.012810659718277821,0.28106597182778215,0.01,0.08019393426068919,0.10236818934562751,
117,0,5,False,False,False,False,7,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.029166666619999997,0.078125,0.09375,0.0,[0.09861722 0.37321007 0.36887729],[-3.33991886 -0.74287892  3.20423127],[-0.06574634  0.98802799  0.04132857  0.13330469],0.0,[-1.93128202  1.2542183  -2.13313622 -0.90888952 -1.77740903 -0.51443854],[ 8.05398052  0.01348774 -7.48331455 -1.37572825 -9.30614056 -9.49801001],0.0,2,-0.012693853567090654,0.2693853567090653,0.01,0.07705913975541863,0.09187060210324834,
118,0,5,False,False,False,False,8,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.033333333279999995,0.09375,0.109375,0.0,[0.07559547 0.37497303 0.37799519],[-5.52522005  0.42310953  2.18829632],[-0.06822711  0.9872027   0.06229599  0.12998107],0.0,[-1.89022168  1.2515129  -2.15327013 -0.91430011 -1.76198563 -0.47979614],[ 9.85448269 -0.64929453 -4.83213702 -1.29854053  3.70161596  8.31417485],0.0,2,-0.012593690475478373,0.2593690475478373,0.01,0.07233606943612048,0.07538116609781628,
119,0,5,False,False,False,False,9,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.037499999939999994,0.109375,125,0.0,[0.05804106 0.37604102 0.38503522],[-4.21305747  0.25631905  1.68960572],[-0.06593543  0.98529679  0.06855013  0.14192834],0.0,[-1.84855501  1.2443076  -2.16188436 -0.91094597 -1.78919446 -0.43812972],[ 9.99999874 -1.72927275 -2.06741635  0.80499172 -6.53011904  9.99994149],0.0,1,-0.007400060722649428,0.24000607226494283,0.01,0.06577017133213599,0.06577017133213599,
120,0,5,False,False,False,False,10,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.04166666659999999,125,0.140625,0.0,[0.03875509 0.38342851 0.39249259],[-4.62863357  1.77299738  1.78977013],[-0.08531996  0.98090488  0.09254905  0.14825925],0.0,[-1.80688849  1.2385741  -2.16041367 -0.95261264 -1.7901014  -0.44161594],"[  9.99996647  -1.37604028   0.35296552 -10.          -0.21766648
  -0.8366942 ]",0.0,1,-0.007260223532046682,0.2260223532046682,0.01,0.06036531207878332,0.06036531207878332,
121,0,5,False,False,False,False,11,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.04583333325999999,0.140625,0.15625,0.0,[0.02277721 0.38290533 0.38883001],[-3.8346912  -0.12556314 -0.87902069],[-0.11580537  0.9776786   0.06957787  0.16091193],0.0,[-1.76522182  1.23330699 -2.15127457 -0.91901677 -1.83176793 -0.4630064 ],[10.         -1.2641062   2.19338528  8.06300898 -9.99996682 -5.13370946],0.0,0,-0.0021085060451691727,0.21085060451691726,0.01,0.05124097745814643,0.05124097745814643,
122,0,5,False,False,False,False,12,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.04999999991999999,0.15625,0.171875,0.0,[0.00590676 0.38588831 0.38375601],[-4.04890884  0.71591377 -1.21775866],[-0.12381131  0.97684509  0.05159431  0.16668071],0.0,[-1.72355515  1.22292385 -2.13031935 -0.88922262 -1.86109994 -0.43524103],[10.         -2.49195229  5.02925217  7.15059526 -7.03968146  6.66368863],0.0,0,-0.0019502554077708329,0.19502554077708328,0.01,0.04486918994012388,0.04486918994012388,
123,0,5,False,False,False,False,13,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.05416666657999999,0.171875,0.1875,0.0,[-0.00973828  0.39336598  0.37731349],[-3.75480865  1.79464102 -1.54620409],[-0.12100604  0.97762197  0.04948257  0.16481584],0.0,[-1.68971936  1.21606088 -2.10122277 -0.89523863 -1.86553242 -0.39357436],[ 8.12058993 -1.64711261  6.98318018 -1.44384138 -1.06379628 10.        ],0.0,0,-0.0017754189864780164,0.17754189864780165,0.01,0.041670783547307695,0.041670783547307695,
124,0,5,False,False,False,False,14,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.058333333239999986,0.1875,0.203125,0.0,[-0.03071312  0.3989529   0.36323115],[-5.03396251  1.34086132 -3.37976218],[-0.14035802  0.97886497  0.03068492  0.14553863],0.0,[-1.65412359  1.20966592 -2.06390994 -0.87338729 -1.83964698 -0.38693498],[ 8.54298592 -1.53479129  8.95507759  5.24432065  6.21250597  1.59345297],0.0,0,-0.001602957786922623,0.1602957786922623,0.01,0.03922624179224462,0.03922624179224462,
125,0,5,False,False,False,False,15,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.062499999899999985,0.203125,0.21875,0.0,[-0.04290054  0.39998513  0.35152802],[-2.92497978  0.24773598 -2.80875206],[-0.14802733  0.97797346  0.00916309  0.14687338],0.0,[-1.62692819  1.20920041 -2.03699895 -0.85188922 -1.85396302 -0.36939147],[ 6.52689576 -0.11172284  6.45863934  5.15953751 -3.43584876  4.21044209],0.0,0,-0.001350134577521825,0.13501345775218251,0.01,0.04248673508076627,0.04248673508076627,
126,0,5,False,False,False,False,16,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.06666666655999999,0.21875,0.234375,0.0,[-0.06191849  0.4030937   0.33613759],[-4.56430794  0.74605465 -3.69370223],[-0.17250723  0.97621703 -0.00889066  0.13100602],0.0,[-1.59570157  1.20903948 -2.00091613 -0.84265799 -1.83058553 -0.3806645 ],[ 7.49438954 -0.03862387  8.65987501  2.21549496  5.61059587 -2.70552682],0.0,0,-0.0011885045763378348,0.11885045763378348,0.01,0.03340679295913328,0.057095412883172325,
127,0,5,False,False,False,False,17,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.07083333321999999,0.234375,0.25,0.0,[-0.08147383  0.40397933  0.32430896],[-4.69328285  0.21255255 -2.83887148],[-0.21297044  0.96881282 -0.02921873  0.12325454],0.0,[-1.55997232  1.20569912 -1.96986575 -0.8277601  -1.82360854 -0.42233116],"[  8.57501966  -0.8016855    7.45209134   3.57549429   1.67447888
 -10.        ]",0.0,0,-0.0009525675321852529,0.09525675321852528,0.01,0.024659902110941656,0.0764403983431842,
128,0,5,False,False,False,False,18,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.07499999987999999,0.265625,0.28125,0.0,[-0.0967053   0.40072569  0.31350017],[-3.65555227 -0.7808733  -2.59411097],[-0.22300147  0.96617353 -0.04786948  0.1203645 ],0.0005044937133789062,[-1.53053491  1.20781882 -1.94957352 -0.80658576 -1.82465091 -0.40820583],[ 7.06497788  0.50872727  4.8701351   5.08184221 -0.25016807  3.39008028],0.0,0,-0.000728189261665143,0.0728189261665143,0.01,0.018568814026221174,0.09172059140677798,
129,0,5,False,False,False,False,19,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.07916666653999999,0.28125,0.296875,0.0,[-0.11499026  0.39987957  0.30294973],[-4.388389   -0.20306826 -2.53210545],[-0.25645357  0.9598816  -0.05904602  0.09681118],0.0,[-1.50571084  1.20739686 -1.92623085 -0.80056439 -1.78298424 -0.44987249],"[  5.95777572  -0.10127072   5.60224116   1.44512824  10.
 -10.        ]",0.0,0,-0.0005498277804352482,0.054982778043524826,0.01,0.013139970755182435,0.10939085409448127,
130,0,5,False,False,False,False,20,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.08333333319999998,0.296875,0.3125,0.0,[-0.13202672  0.39967924  0.2975032 ],[-4.08875049 -0.04807949 -1.30716562],[-0.29084435  0.95040792 -0.06331745  0.09014039],0.0,[-1.47612963  1.20469177 -1.90802905 -0.80627583 -1.7721038  -0.49153916],"[  7.09949077  -0.6492213    4.36843345  -1.37074709   2.6113063
 -10.        ]",0.0,0,-0.00035133993698413193,0.03513399369841319,0.01,0.01394795503221223,0.12628143001612052,
131,0,5,False,False,False,False,21,0.6666666666666666,0.0,0.0,0.0,7.859541281060221,0.08749999985999998,0.3125,0.328125,0.0,[-0.15056689  0.40159139  0.29727277],[-4.44964171  0.45891523 -0.05530357],[-0.29618153  0.94922036 -0.05063326  0.09323838],0.0,[-1.44215717  1.19994077 -1.89474883 -0.83550631 -1.77125031 -0.47066725],[ 8.15339039 -1.14023869  3.18725115 -7.0153141   0.20483699  5.00925867],0.0,0,-0.00018148712862930836,0.018148712862930835,0.01,0.02089914904330794,0.14480293751442583,
132,0,5,True,False,False,False,22,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.09166666651999998,0.328125,0.34375,0.0,[-0.16180389  0.39987448  0.29370978],[-2.69687891 -0.41205883 -0.85511685],[-0.30845106  0.94221866 -0.06685675  0.11230424],0.0,[-1.41118762  1.19073218 -1.874194   -0.81621458 -1.81291687 -0.46228318],[ 7.43269178 -2.2100617   4.93316017  4.6300143  -9.9999749   2.0121756 ],0.0,0,10.0,0.003208062233847383,0.01,0.029631875888392223,0.1567964979798699,
133,0,6,False,False,False,False,1,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.00416666666,0.0,0.015625,0.0,[0.14958571 0.39689875 0.30139875],[0.3475678  0.66570282 1.45502329],[-0.02064615  0.99953538  0.01203201  0.01891933],0.0,[-2.05007155  1.2500958  -1.95592042 -0.93199137 -1.59141986 -0.52256614],[ 1.29734268 -0.43963527 -1.29789469 -7.1357435  -5.23193538 -8.72573169],0.0,1,-0.007982318594624123,0.2982318594624122,0.01,0.07562436717474301,0.1389155297185356,
134,0,6,False,False,False,False,2,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.00833333332,0.0,0.015625,0.0,[0.14539635 0.39171231 0.30510092],[-1.00544572 -1.24474526  0.88851929],[-0.01592604  0.999466   -0.00620116  0.0278512 ],0.0,[-2.03922596  1.24511928 -1.96839446 -0.89032471 -1.62483535 -0.50222292],[ 2.60294071 -1.19436432 -2.99376764 10.         -8.01971776  4.88237191],0.0,1,-0.007996050255068264,0.2996050255068264,0.01,0.07687866120781248,0.13389631887118653,
135,0,6,False,False,False,False,3,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.01249999998,0.015625,0.03125,0.0,[0.13949159 0.38421181 0.31068039],[-1.41714335 -1.80011988  1.33907318],[-0.02394228  0.99857026 -0.02364055  0.04153798],0.0,[-2.02536064  1.24438777 -1.99068149 -0.84865804 -1.6653441  -0.50378951],[ 3.32767759 -0.17556211 -5.34888833 10.         -9.7220997  -0.37598241],0.0,2,-0.012955566102586686,0.29555661025866853,0.01,0.07891919844276152,0.12687415478923772,
136,0,6,False,False,False,False,4,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.01666666664,0.03125,0.046875,0.0,[0.13314891 0.38160503 0.32301828],[-1.52224303 -0.62562704  2.96109438],[-0.05352872  0.99614429 -0.02204619  0.0659174 ],0.0,[-2.00589475  1.24146667 -2.01784188 -0.845461   -1.70701077 -0.54545618],"[  4.67181273  -0.70106365  -6.51849312   0.76728918  -9.99999985
 -10.        ]",0.0,2,-0.012901184536739623,0.2901184536739622,0.01,0.080508748083563,0.1195088003737244,
137,0,6,False,False,False,False,5,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.0208333333,0.0625,0.078125,0.0,[0.12303156 0.38119224 0.33911657],[-2.4281627  -0.09907007  3.86358977],[-0.04811492  0.99489355  0.00188761  0.08870331],0.0,[-1.98311492  1.24264626 -2.05365385 -0.870784   -1.72693728 -0.51688638],[ 5.4671603   0.28310175 -8.594874   -6.07751819 -4.78236417  6.85675204],0.0,2,-0.012846779245750502,0.28467792457505026,0.01,0.0825594277335953,0.11040401300749529,
138,0,6,False,False,False,False,6,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.024999999959999998,0.0625,0.078125,0.0,[0.11119083 0.37903005 0.35710081],[-2.84177542 -0.51892519  4.31621791],[-0.05560691  0.99121898  0.02810263  0.11663234],0.0,[-1.95582423  1.24669954 -2.09532052 -0.90272806 -1.75623515 -0.51274139],"[  6.54976355   0.97278766 -10.          -7.66657531  -7.03148822
   0.99479798]",0.0,2,-0.01276459894423335,0.2764598944233349,0.01,0.0792394083574313,0.10115088588252362,
139,0,6,False,False,False,False,7,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.029166666619999997,0.078125,0.09375,0.0,[0.08986024 0.37064472 0.3654092 ],[-5.11934281 -2.01247931  1.99401141],[-0.07573023  0.99020302  0.02763663  0.11401428],0.0,[-1.92257565  1.2505484  -2.13523106 -0.86106154 -1.7538453  -0.51937062],[ 7.97965973  0.92372524 -9.5785284   9.99996525  0.57356367 -1.59101494],0.0,2,-0.012681807099689435,0.2681807099689435,0.01,0.07165328151555236,0.08304008012030059,
140,0,6,False,False,False,False,8,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.033333333279999995,0.09375,0.109375,0.0,[0.06244511 0.36997774 0.37511584],[-6.57963128 -0.16007423  2.32959509],[-0.09091315  0.98982406  0.04831933  0.09822632],0.0,[-1.880909    1.2477884  -2.16390363 -0.84985521 -1.71217868 -0.50664625],[ 9.99999702 -0.662399   -6.88141772  2.68951774  9.99998824  3.05384683],0.0,1,-0.007503458193006711,0.250345819300671,0.01,0.06400337620871091,0.06400337620871091,
141,0,6,False,False,False,False,9,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.037499999939999994,0.109375,125,0.0,[0.04524779 0.37029988 0.38570705],[-4.12735731  0.07731199  2.54189015],[-0.08764969  0.98702258  0.06696952  0.11670039],0.0,[-1.83924233  1.24620557 -2.1821498  -0.87263387 -1.74054401 -0.46497964],[10.         -0.37988013 -4.37908214 -5.46687758 -6.80767715  9.99998763],0.0,1,-0.0072732498644243375,0.22732498644243374,0.01,0.05892565779547272,0.05892565779547272,
142,0,6,False,False,False,False,10,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.04166666659999999,125,0.140625,0.0,[0.03253073 0.37416098 0.39708897],[-3.05209369  0.92666388  2.7316618 ],[-0.09989397  0.98071557  0.08739936  0.14345573],0.0,[-1.80101926  1.24021548 -2.18877066 -0.91430054 -1.78221067 -0.4628754 ],"[  9.17353782  -1.43762141  -1.58900581 -10.          -9.99999971
   0.50501853]",0.0,1,-0.007152893256444228,0.21528932564442282,0.01,0.06230733376486462,0.06230733376486462,
143,0,6,False,False,False,False,11,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.04583333325999999,0.140625,0.15625,0.0,[0.01480456 0.37676835 0.4006134 ],[-4.25428168  0.62577009  0.84586144],[-0.0977284   0.97908133  0.09569924  0.15063344],0.0,[-1.75935259  1.23461242 -2.18656262 -0.92259008 -1.8020517  -0.42120873],[10.         -1.34473415  0.52992954 -1.9894894  -4.76184611 10.        ],0.0,0,-0.002083540043833695,0.2083540043833695,0.01,0.06175155291858482,0.06175155291858482,
144,0,6,False,False,False,False,12,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.04999999991999999,0.15625,0.171875,0.0,[-0.0063733   0.3799344   0.39927757],[-5.08268495  0.75985193 -0.32059908],[-0.13113244  0.97579604  0.09647202  0.14601205],0.0,[-1.71768592  1.23078054 -2.17763335 -0.92435628 -1.79488166 -0.44634771],[10.         -0.91965247  2.14302528 -0.42388916  1.72080862 -6.03335446],0.0,0,-0.0019448214993885078,0.19448214993885077,0.01,0.06152348092463478,0.06152348092463478,
145,0,6,False,False,False,False,13,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.05416666657999999,0.171875,0.1875,0.0,[-0.01901175  0.37833676  0.39069444],[-3.03322938 -0.3834343  -2.05995083],[-0.14175305  0.97500515  0.06903645  0.15654092],0.0,[-1.68205087  1.22934764 -2.16148857 -0.88591922 -1.83654833 -0.43079886],"[  8.55241202  -0.3438959    3.87474847   9.22489524 -10.
   3.73172407]",0.0,0,-0.0017574781097703207,0.17574781097703207,0.01,0.056956952043235504,0.056956952043235504,
146,0,6,False,False,False,False,14,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.058333333239999986,0.1875,0.203125,0.0,[-0.03417845  0.37756741  0.37866703],[-3.64000708 -0.18464327 -2.88657904],[-0.17654301  0.96932048  0.03345348  0.16772375],0.0,[-1.64105844  1.22825765 -2.13573612 -0.84514207 -1.87821499 -0.45572318],"[  9.83818473  -0.26159552   6.18058729   9.78651583 -10.
  -5.98183822]",0.0,0,-0.0016078774165691643,0.16078774165691642,0.01,0.05374943889663303,0.05374943889663303,
147,0,6,False,False,False,False,15,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.062499999899999985,0.203125,0.21875,0.0,[-0.06012248  0.37405616  0.36505401],[-6.22656764 -0.84270001 -3.2671237 ],[-0.19389434  0.97089893  0.0138317   0.13988875],0.0,[-1.59939177  1.23084452 -2.1184303  -0.8034754  -1.83654846 -0.43645822],[10.          0.62084758  4.15339703 10.          9.99996856  4.6235896 ],0.0,0,-0.0014179687391988527,0.14179687391988527,0.01,0.06368880586003756,0.06368880586003756,
148,0,6,False,False,False,False,16,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.06666666655999999,0.234375,0.25,0.0,[-0.07914024  0.38097098  0.35871783],[-4.56426144  1.65955782 -1.52068377],[-0.20722994  0.96711051  0.01888609  0.14627494],0.0,[-1.5577251   1.22910069 -2.08756223 -0.83805298 -1.84950827 -0.42410159],[10.         -0.41851975  7.40833639 -8.29861851 -3.11035363  2.96559155],0.0,0,-0.0011394329887477784,0.11394329887477785,0.01,0.058951532537877674,0.07871588410787368,
149,0,6,False,False,False,False,17,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.07083333321999999,0.25,0.265625,0.0,[-0.09305944  0.38362724  0.34500095],[-3.34060908  0.63750029 -3.29205037],[-0.23254038  0.95986497 -0.00390667  0.1567446 ],0.0,[-1.52276654  1.22912756 -2.04952729 -0.83201017 -1.88008444 -0.43691484],"[ 8.39005648e+00  6.44843721e-03  9.12838647e+00  1.45027459e+00
 -7.33828151e+00 -3.07517919e+00]",0.0,0,-0.0009397336148893275,0.09397336148893275,0.01,0.047619136012168196,0.08970436656141582,
150,0,6,False,False,False,False,18,0.7142857142857143,0.0,0.0,0.0,8.196225842855663,0.07499999987999999,0.265625,0.28125,0.0,[-0.10895499  0.38379169  0.3282747 ],[-3.81493092  0.03946781 -4.01430131],[-0.2748954   0.94636327 -0.03683373  0.16574799],0.0,[-1.48418837  1.22985169 -2.00786062 -0.81300813 -1.91090746 -0.47858145],[ 9.25875881  0.1737926   9.99999926  4.56048846 -7.39752424 -9.99998758],0.0,0,-0.0007440013553435037,0.07440013553435038,0.01,0.03707918225628285,0.1053107261941741,
